,eventTimeStart,eventTimeEnd,latStart,lonStart,latEnd,lonEnd
1312,2017-05-24 15:21:45,2017-05-24 15:21:45,47.409291,8.546942,47.423743,8.555213
67,2017-05-24 15:21:48,2017-05-24 15:21:50,47.409291,8.546942,47.423743,8.555213
98,2017-05-24 15:21:58,2017-05-24 15:21:59,47.409291,8.546942,47.423743,8.555213
972,2017-05-24 15:22:15,2017-05-24 15:22:16,47.409291,8.546942,47.423743,8.555213
1145,2017-05-24 15:22:16,2017-05-24 15:22:16,47.409291,8.546942,47.423743,8.555213
633,2017-05-24 15:22:20,2017-05-24 15:22:20,47.409291,8.546942,47.423743,8.555213
420,2017-05-24 15:22:21,2017-05-24 15:22:22,47.409291,8.546942,47.423743,8.555213
696,2017-05-24 15:22:24,2017-05-24 15:22:25,47.409291,8.546942,47.423743,8.555213
470,2017-05-24 15:22:26,2017-05-24 15:22:29,47.409291,8.546942,47.423743,8.555213
21,2017-05-24 15:22:31,2017-05-24 15:22:31,47.409291,8.546942,47.423743,8.555213
1328,2017-05-24 15:22:33,2017-05-24 15:22:33,47.409291,8.546942,47.423743,8.555213
351,2017-05-24 15:22:41,2017-05-24 15:22:42,47.409291,8.546942,47.423743,8.555213
634,2017-05-24 15:22:42,2017-05-24 15:22:43,47.409291,8.546942,47.423743,8.555213
938,2017-05-24 15:22:50,2017-05-24 15:22:51,47.409291,8.546942,47.423743,8.555213
1329,2017-05-24 15:22:53,2017-05-24 15:22:56,47.409291,8.546942,47.423743,8.555213
681,2017-05-24 15:23:00,2017-05-24 15:23:05,47.409291,8.546942,47.423743,8.555213
1474,2017-05-24 15:23:06,2017-05-24 15:23:09,47.409291,8.546942,47.423743,8.555213
378,2017-05-24 15:23:09,2017-05-24 15:23:10,47.409291,8.546942,47.423743,8.555213
387,2017-05-24 15:23:13,2017-05-24 15:23:15,47.409291,8.546942,47.423743,8.555213
183,2017-05-24 15:23:19,2017-05-24 15:23:21,47.409291,8.546942,47.423743,8.555213
1013,2017-05-24 15:23:27,2017-05-24 15:23:31,47.409291,8.546942,47.423743,8.555213
124,2017-05-24 15:23:37,2017-05-24 15:23:38,47.409291,8.546942,47.423743,8.555213
1333,2017-05-24 15:23:48,2017-05-24 15:23:48,47.409291,8.546942,47.423743,8.555213
1065,2017-05-24 15:24:01,2017-05-24 15:24:03,47.409291,8.546942,47.423743,8.555213
1406,2017-05-24 15:24:04,2017-05-24 15:24:05,47.409291,8.546942,47.423743,8.555213
1120,2017-05-24 15:24:15,2017-05-24 15:24:16,47.409291,8.546942,47.423743,8.555213
166,2017-05-24 15:24:17,2017-05-24 15:24:19,47.409291,8.546942,47.423743,8.555213
1079,2017-05-24 15:24:22,2017-05-24 15:24:24,47.409291,8.546942,47.423743,8.555213
1271,2017-05-24 15:24:24,2017-05-24 15:24:25,47.409291,8.546942,47.423743,8.555213
506,2017-05-24 15:24:33,2017-05-24 15:24:34,47.409291,8.546942,47.423743,8.555213
859,2017-05-24 15:24:37,2017-05-24 15:24:39,47.409291,8.546942,47.423743,8.555213
1121,2017-05-24 15:24:53,2017-05-24 15:24:55,47.409291,8.546942,47.423743,8.555213
778,2017-05-24 15:24:57,2017-05-24 15:24:57,47.409291,8.546942,47.423743,8.555213
1510,2017-05-24 15:25:01,2017-05-24 15:25:01,47.409291,8.546942,47.423743,8.555213
1229,2017-05-24 15:25:08,2017-05-24 15:25:09,47.409291,8.546942,47.423743,8.555213
1014,2017-05-24 15:25:15,2017-05-24 15:25:15,47.409291,8.546942,47.423743,8.555213
442,2017-05-24 15:25:16,2017-05-24 15:25:18,47.409291,8.546942,47.423743,8.555213
189,2017-05-24 15:25:21,2017-05-24 15:25:22,47.409291,8.546942,47.423743,8.555213
1146,2017-05-24 15:25:22,2017-05-24 15:25:23,47.409291,8.546942,47.423743,8.555213
973,2017-05-24 15:25:26,2017-05-24 15:25:32,47.409291,8.546942,47.423743,8.555213
421,2017-05-24 15:25:32,2017-05-24 15:25:32,47.409291,8.546942,47.423743,8.555213
1236,2017-05-24 15:25:38,2017-05-24 15:25:40,47.409291,8.546942,47.423743,8.555213
779,2017-05-24 15:25:46,2017-05-24 15:25:49,47.409291,8.546942,47.423743,8.555213
1147,2017-05-24 15:25:56,2017-05-24 15:25:58,47.409291,8.546942,47.423743,8.555213
1450,2017-05-24 15:26:05,2017-05-24 15:26:05,47.409291,8.546942,47.423743,8.555213
1475,2017-05-24 15:26:06,2017-05-24 15:26:07,47.409291,8.546942,47.423743,8.555213
379,2017-05-24 15:26:07,2017-05-24 15:26:09,47.409291,8.546942,47.423743,8.555213
722,2017-05-24 15:26:12,2017-05-24 15:26:16,47.409291,8.546942,47.423743,8.555213
1290,2017-05-24 15:26:23,2017-05-24 15:26:24,47.409291,8.546942,47.423743,8.555213
1272,2017-05-24 15:26:30,2017-05-24 15:26:33,47.409291,8.546942,47.423743,8.555213
1273,2017-05-24 15:26:35,2017-05-24 15:26:37,47.409291,8.546942,47.423743,8.555213
197,2017-05-24 15:26:41,2017-05-24 15:26:44,47.409291,8.546942,47.423743,8.555213
993,2017-05-24 15:26:51,2017-05-24 15:26:52,47.409291,8.546942,47.423743,8.555213
363,2017-05-24 15:26:54,2017-05-24 15:26:55,47.409291,8.546942,47.423743,8.555213
270,2017-05-24 15:26:59,2017-05-24 15:27:00,47.409291,8.546942,47.423743,8.555213
897,2017-05-24 15:27:01,2017-05-24 15:27:02,47.409291,8.546942,47.423743,8.555213
773,2017-05-24 15:27:16,2017-05-24 15:27:17,47.409291,8.546942,47.423743,8.555213
1252,2017-05-24 15:27:20,2017-05-24 15:27:21,47.409291,8.546942,47.423743,8.555213
764,2017-05-24 15:27:22,2017-05-24 15:27:22,47.409291,8.546942,47.423743,8.555213
171,2017-05-24 15:27:26,2017-05-24 15:27:30,47.409291,8.546942,47.423743,8.555213
310,2017-05-24 15:27:32,2017-05-24 15:27:34,47.409291,8.546942,47.423743,8.555213
852,2017-05-24 15:27:38,2017-05-24 15:27:38,47.409291,8.546942,47.423743,8.555213
190,2017-05-24 15:27:43,2017-05-24 15:27:46,47.409291,8.546942,47.423743,8.555213
1089,2017-05-24 15:27:55,2017-05-24 15:27:56,47.409291,8.546942,47.423743,8.555213
788,2017-05-24 15:27:59,2017-05-24 15:28:01,47.409291,8.546942,47.423743,8.555213
261,2017-05-24 15:28:05,2017-05-24 15:28:06,47.409291,8.546942,47.423743,8.555213
1253,2017-05-24 15:28:08,2017-05-24 15:28:09,47.409291,8.546942,47.423743,8.555213
1111,2017-05-24 15:28:12,2017-05-24 15:28:19,47.409291,8.546942,47.423743,8.555213
80,2017-05-24 15:28:24,2017-05-24 15:28:24,47.409291,8.546942,47.423743,8.555213
1322,2017-05-24 15:28:27,2017-05-24 15:28:29,47.409291,8.546942,47.423743,8.555213
1152,2017-05-24 15:28:30,2017-05-24 15:28:31,47.409291,8.546942,47.423743,8.555213
276,2017-05-24 15:28:31,2017-05-24 15:28:32,47.409291,8.546942,47.423743,8.555213
1307,2017-05-24 15:28:33,2017-05-24 15:28:36,47.409291,8.546942,47.423743,8.555213
1522,2017-05-24 15:28:45,2017-05-24 15:28:46,47.409291,8.546942,47.423743,8.555213
341,2017-05-24 15:28:49,2017-05-24 15:28:50,47.409291,8.546942,47.423743,8.555213
867,2017-05-24 15:28:57,2017-05-24 15:28:58,47.409291,8.546942,47.423743,8.555213
443,2017-05-24 15:28:59,2017-05-24 15:28:59,47.409291,8.546942,47.423743,8.555213
642,2017-05-24 15:29:02,2017-05-24 15:29:07,47.409291,8.546942,47.423743,8.555213
979,2017-05-24 15:29:08,2017-05-24 15:29:08,47.409291,8.546942,47.423743,8.555213
1345,2017-05-24 15:29:17,2017-05-24 15:29:20,47.409291,8.546942,47.423743,8.555213
323,2017-05-24 15:29:33,2017-05-24 15:29:38,47.409291,8.546942,47.423743,8.555213
1052,2017-05-24 15:29:38,2017-05-24 15:29:38,47.409291,8.546942,47.423743,8.555213
1122,2017-05-24 15:29:41,2017-05-24 15:29:43,47.409291,8.546942,47.423743,8.555213
943,2017-05-24 15:29:45,2017-05-24 15:29:45,47.409291,8.546942,47.423743,8.555213
1071,2017-05-24 15:29:48,2017-05-24 15:29:49,47.409291,8.546942,47.423743,8.555213
285,2017-05-24 15:29:57,2017-05-24 15:30:00,47.409291,8.546942,47.423743,8.555213
1523,2017-05-24 15:30:01,2017-05-24 15:30:04,47.409291,8.546942,47.423743,8.555213
463,2017-05-24 15:30:12,2017-05-24 15:30:13,47.409291,8.546942,47.423743,8.555213
262,2017-05-24 15:30:21,2017-05-24 15:30:22,47.409291,8.546942,47.423743,8.555213
91,2017-05-24 15:30:23,2017-05-24 15:30:23,47.409291,8.546942,47.423743,8.555213
1274,2017-05-24 15:30:26,2017-05-24 15:30:27,47.409291,8.546942,47.423743,8.555213
707,2017-05-24 15:30:33,2017-05-24 15:30:34,47.409291,8.546942,47.423743,8.555213
966,2017-05-24 15:30:36,2017-05-24 15:30:42,47.409291,8.546942,47.423743,8.555213
293,2017-05-24 15:30:45,2017-05-24 15:30:50,47.409291,8.546942,47.423743,8.555213
682,2017-05-24 15:30:52,2017-05-24 15:30:53,47.409291,8.546942,47.423743,8.555213
1433,2017-05-24 15:30:53,2017-05-24 15:30:57,47.409291,8.546942,47.423743,8.555213
476,2017-05-24 15:31:00,2017-05-24 15:31:00,47.409291,8.546942,47.423743,8.555213
401,2017-05-24 15:31:06,2017-05-24 15:31:07,47.409291,8.546942,47.423743,8.555213
898,2017-05-24 15:31:10,2017-05-24 15:31:11,47.409291,8.546942,47.423743,8.555213
68,2017-05-24 15:31:20,2017-05-24 15:31:21,47.409291,8.546942,47.423743,8.555213
238,2017-05-24 15:31:23,2017-05-24 15:31:24,47.409291,8.546942,47.423743,8.555213
832,2017-05-24 15:31:26,2017-05-24 15:31:27,47.409291,8.546942,47.423743,8.555213
853,2017-05-24 15:31:27,2017-05-24 15:31:27,47.409291,8.546942,47.423743,8.555213
364,2017-05-24 15:31:35,2017-05-24 15:31:35,47.409291,8.546942,47.423743,8.555213
554,2017-05-24 15:31:36,2017-05-24 15:31:38,47.409291,8.546942,47.423743,8.555213
149,2017-05-24 15:31:40,2017-05-24 15:31:40,47.409291,8.546942,47.423743,8.555213
1346,2017-05-24 15:31:42,2017-05-24 15:31:44,47.409291,8.546942,47.423743,8.555213
555,2017-05-24 15:31:45,2017-05-24 15:31:45,47.409291,8.546942,47.423743,8.555213
1352,2017-05-24 15:31:53,2017-05-24 15:31:55,47.409291,8.546942,47.423743,8.555213
688,2017-05-24 15:31:59,2017-05-24 15:32:00,47.409291,8.546942,47.423743,8.555213
1096,2017-05-24 15:32:03,2017-05-24 15:32:05,47.409291,8.546942,47.423743,8.555213
346,2017-05-24 15:32:12,2017-05-24 15:32:13,47.409291,8.546942,47.423743,8.555213
546,2017-05-24 15:32:15,2017-05-24 15:32:16,47.409291,8.546942,47.423743,8.555213
780,2017-05-24 15:32:17,2017-05-24 15:32:20,47.409291,8.546942,47.423743,8.555213
125,2017-05-24 15:32:24,2017-05-24 15:32:29,47.409291,8.546942,47.423743,8.555213
1058,2017-05-24 15:32:31,2017-05-24 15:32:33,47.409291,8.546942,47.423743,8.555213
143,2017-05-24 15:32:35,2017-05-24 15:32:37,47.409291,8.546942,47.423743,8.555213
635,2017-05-24 15:32:37,2017-05-24 15:32:38,47.409291,8.546942,47.423743,8.555213
728,2017-05-24 15:32:40,2017-05-24 15:32:44,47.409291,8.546942,47.423743,8.555213
335,2017-05-24 15:32:47,2017-05-24 15:32:49,47.409291,8.546942,47.423743,8.555213
239,2017-05-24 15:32:50,2017-05-24 15:32:55,47.409291,8.546942,47.423743,8.555213
402,2017-05-24 15:32:58,2017-05-24 15:32:58,47.409291,8.546942,47.423743,8.555213
1313,2017-05-24 15:33:03,2017-05-24 15:33:04,47.409291,8.546942,47.423743,8.555213
198,2017-05-24 15:33:12,2017-05-24 15:33:18,47.409291,8.546942,47.423743,8.555213
212,2017-05-24 15:33:22,2017-05-24 15:33:22,47.409291,8.546942,47.423743,8.555213
876,2017-05-24 15:33:24,2017-05-24 15:33:25,47.409291,8.546942,47.423743,8.555213
1072,2017-05-24 15:33:29,2017-05-24 15:33:29,47.409291,8.546942,47.423743,8.555213
30,2017-05-24 15:33:34,2017-05-24 15:33:35,47.409291,8.546942,47.423743,8.555213
1451,2017-05-24 15:33:46,2017-05-24 15:33:46,47.409291,8.546942,47.423743,8.555213
105,2017-05-24 15:33:52,2017-05-24 15:33:53,47.409291,8.546942,47.423743,8.555213
222,2017-05-24 15:33:58,2017-05-24 15:33:58,47.409291,8.546942,47.423743,8.555213
617,2017-05-24 15:34:03,2017-05-24 15:34:04,47.409291,8.546942,47.423743,8.555213
336,2017-05-24 15:34:07,2017-05-24 15:34:07,47.409291,8.546942,47.423743,8.555213
92,2017-05-24 15:34:09,2017-05-24 15:34:11,47.409291,8.546942,47.423743,8.555213
1291,2017-05-24 15:34:11,2017-05-24 15:34:14,47.409291,8.546942,47.423743,8.555213
822,2017-05-24 15:34:19,2017-05-24 15:34:22,47.409291,8.546942,47.423743,8.555213
1080,2017-05-24 15:34:32,2017-05-24 15:34:35,47.409291,8.546942,47.423743,8.555213
1275,2017-05-24 15:34:37,2017-05-24 15:34:39,47.409291,8.546942,47.423743,8.555213
1213,2017-05-24 15:34:42,2017-05-24 15:34:43,47.409291,8.546942,47.423743,8.555213
1353,2017-05-24 15:34:44,2017-05-24 15:34:45,47.409291,8.546942,47.423743,8.555213
457,2017-05-24 15:34:55,2017-05-24 15:34:56,47.409291,8.546942,47.423743,8.555213
1518,2017-05-24 15:35:02,2017-05-24 15:35:06,47.409291,8.546942,47.423743,8.555213
484,2017-05-24 15:35:10,2017-05-24 15:35:13,47.409291,8.546942,47.423743,8.555213
1263,2017-05-24 15:35:17,2017-05-24 15:35:17,47.409291,8.546942,47.423743,8.555213
618,2017-05-24 15:35:19,2017-05-24 15:35:23,47.409291,8.546942,47.423743,8.555213
1040,2017-05-24 15:35:26,2017-05-24 15:35:35,47.409291,8.546942,47.423743,8.555213
661,2017-05-24 15:35:42,2017-05-24 15:35:45,47.409291,8.546942,47.423743,8.555213
41,2017-05-24 15:35:46,2017-05-24 15:35:50,47.409291,8.546942,47.423743,8.555213
507,2017-05-24 15:35:54,2017-05-24 15:35:54,47.409291,8.546942,47.423743,8.555213
410,2017-05-24 15:35:55,2017-05-24 15:35:58,47.409291,8.546942,47.423743,8.555213
1171,2017-05-24 15:35:58,2017-05-24 15:36:01,47.409291,8.546942,47.423743,8.555213
846,2017-05-24 15:36:04,2017-05-24 15:36:05,47.409291,8.546942,47.423743,8.555213
6,2017-05-24 15:36:09,2017-05-24 15:36:09,47.409291,8.546942,47.423743,8.555213
370,2017-05-24 15:36:11,2017-05-24 15:36:11,47.409291,8.546942,47.423743,8.555213
1132,2017-05-24 15:36:17,2017-05-24 15:36:17,47.409291,8.546942,47.423743,8.555213
1360,2017-05-24 15:36:20,2017-05-24 15:36:20,47.409291,8.546942,47.423743,8.555213
1407,2017-05-24 15:36:23,2017-05-24 15:36:24,47.409291,8.546942,47.423743,8.555213
1292,2017-05-24 15:36:27,2017-05-24 15:36:27,47.409291,8.546942,47.423743,8.555213
953,2017-05-24 15:36:35,2017-05-24 15:36:40,47.409291,8.546942,47.423743,8.555213
311,2017-05-24 15:36:51,2017-05-24 15:36:51,47.409291,8.546942,47.423743,8.555213
1428,2017-05-24 15:36:57,2017-05-24 15:37:01,47.409291,8.546942,47.423743,8.555213
877,2017-05-24 15:37:07,2017-05-24 15:37:08,47.409291,8.546942,47.423743,8.555213
735,2017-05-24 15:37:10,2017-05-24 15:37:11,47.409291,8.546942,47.423743,8.555213
422,2017-05-24 15:37:12,2017-05-24 15:37:16,47.409291,8.546942,47.423743,8.555213
1476,2017-05-24 15:37:19,2017-05-24 15:37:21,47.409291,8.546942,47.423743,8.555213
572,2017-05-24 15:37:22,2017-05-24 15:37:24,47.409291,8.546942,47.423743,8.555213
765,2017-05-24 15:37:34,2017-05-24 15:37:34,47.409291,8.546942,47.423743,8.555213
600,2017-05-24 15:37:38,2017-05-24 15:37:40,47.409291,8.546942,47.423743,8.555213
1237,2017-05-24 15:37:42,2017-05-24 15:37:42,47.409291,8.546942,47.423743,8.555213
403,2017-05-24 15:37:45,2017-05-24 15:37:46,47.409291,8.546942,47.423743,8.555213
1443,2017-05-24 15:37:48,2017-05-24 15:37:48,47.409291,8.546942,47.423743,8.555213
444,2017-05-24 15:37:55,2017-05-24 15:37:56,47.409291,8.546942,47.423743,8.555213
556,2017-05-24 15:38:06,2017-05-24 15:38:07,47.409291,8.546942,47.423743,8.555213
17,2017-05-24 15:38:12,2017-05-24 15:38:15,47.409291,8.546942,47.423743,8.555213
352,2017-05-24 15:38:20,2017-05-24 15:38:21,47.409291,8.546942,47.423743,8.555213
649,2017-05-24 15:38:24,2017-05-24 15:38:25,47.409291,8.546942,47.423743,8.555213
271,2017-05-24 15:38:28,2017-05-24 15:38:28,47.409291,8.546942,47.423743,8.555213
959,2017-05-24 15:38:31,2017-05-24 15:38:33,47.409291,8.546942,47.423743,8.555213
1103,2017-05-24 15:38:35,2017-05-24 15:38:39,47.409291,8.546942,47.423743,8.555213
1133,2017-05-24 15:38:47,2017-05-24 15:38:49,47.409291,8.546942,47.423743,8.555213
299,2017-05-24 15:38:54,2017-05-24 15:38:58,47.409291,8.546942,47.423743,8.555213
423,2017-05-24 15:39:02,2017-05-24 15:39:02,47.409291,8.546942,47.423743,8.555213
917,2017-05-24 15:39:05,2017-05-24 15:39:05,47.409291,8.546942,47.423743,8.555213
718,2017-05-24 15:39:07,2017-05-24 15:39:08,47.409291,8.546942,47.423743,8.555213
404,2017-05-24 15:39:18,2017-05-24 15:39:26,47.409291,8.546942,47.423743,8.555213
605,2017-05-24 15:39:28,2017-05-24 15:39:29,47.409291,8.546942,47.423743,8.555213
300,2017-05-24 15:39:33,2017-05-24 15:39:34,47.409291,8.546942,47.423743,8.555213
1452,2017-05-24 15:39:42,2017-05-24 15:39:43,47.409291,8.546942,47.423743,8.555213
508,2017-05-24 15:39:52,2017-05-24 15:39:58,47.409291,8.546942,47.423743,8.555213
643,2017-05-24 15:40:08,2017-05-24 15:40:11,47.409291,8.546942,47.423743,8.555213
1487,2017-05-24 15:40:18,2017-05-24 15:40:19,47.409291,8.546942,47.423743,8.555213
1334,2017-05-24 15:40:31,2017-05-24 15:40:33,47.409291,8.546942,47.423743,8.555213
495,2017-05-24 15:40:42,2017-05-24 15:40:44,47.409291,8.546942,47.423743,8.555213
1224,2017-05-24 15:40:49,2017-05-24 15:40:49,47.409291,8.546942,47.423743,8.555213
810,2017-05-24 15:40:52,2017-05-24 15:40:52,47.409291,8.546942,47.423743,8.555213
1161,2017-05-24 15:40:53,2017-05-24 15:40:54,47.409291,8.546942,47.423743,8.555213
167,2017-05-24 15:40:54,2017-05-24 15:40:55,47.409291,8.546942,47.423743,8.555213
106,2017-05-24 15:40:56,2017-05-24 15:40:57,47.409291,8.546942,47.423743,8.555213
286,2017-05-24 15:41:03,2017-05-24 15:41:04,47.409291,8.546942,47.423743,8.555213
592,2017-05-24 15:41:15,2017-05-24 15:41:15,47.409291,8.546942,47.423743,8.555213
213,2017-05-24 15:41:16,2017-05-24 15:41:22,47.409291,8.546942,47.423743,8.555213
1488,2017-05-24 15:41:30,2017-05-24 15:41:33,47.409291,8.546942,47.423743,8.555213
1134,2017-05-24 15:41:37,2017-05-24 15:41:41,47.409291,8.546942,47.423743,8.555213
899,2017-05-24 15:42:04,2017-05-24 15:42:05,47.409291,8.546942,47.423743,8.555213
1453,2017-05-24 15:42:12,2017-05-24 15:42:12,47.409291,8.546942,47.423743,8.555213
650,2017-05-24 15:42:14,2017-05-24 15:42:16,47.409291,8.546942,47.423743,8.555213
798,2017-05-24 15:42:16,2017-05-24 15:42:17,47.409291,8.546942,47.423743,8.555213
1314,2017-05-24 15:42:24,2017-05-24 15:42:25,47.409291,8.546942,47.423743,8.555213
263,2017-05-24 15:42:27,2017-05-24 15:42:29,47.409291,8.546942,47.423743,8.555213
7,2017-05-24 15:42:32,2017-05-24 15:42:33,47.409291,8.546942,47.423743,8.555213
723,2017-05-24 15:42:33,2017-05-24 15:42:33,47.409291,8.546942,47.423743,8.555213
1001,2017-05-24 15:42:36,2017-05-24 15:42:36,47.409291,8.546942,47.423743,8.555213
1293,2017-05-24 15:42:37,2017-05-24 15:42:42,47.409291,8.546942,47.423743,8.555213
312,2017-05-24 15:42:46,2017-05-24 15:42:46,47.409291,8.546942,47.423743,8.555213
1304,2017-05-24 15:42:53,2017-05-24 15:42:57,47.409291,8.546942,47.423743,8.555213
980,2017-05-24 15:43:08,2017-05-24 15:43:13,47.409291,8.546942,47.423743,8.555213
1454,2017-05-24 15:43:15,2017-05-24 15:43:15,47.409291,8.546942,47.423743,8.555213
1041,2017-05-24 15:43:18,2017-05-24 15:43:18,47.409291,8.546942,47.423743,8.555213
1214,2017-05-24 15:43:21,2017-05-24 15:43:25,47.409291,8.546942,47.423743,8.555213
644,2017-05-24 15:43:27,2017-05-24 15:43:27,47.409291,8.546942,47.423743,8.555213
697,2017-05-24 15:43:28,2017-05-24 15:43:29,47.409291,8.546942,47.423743,8.555213
1489,2017-05-24 15:43:40,2017-05-24 15:43:42,47.409291,8.546942,47.423743,8.555213
789,2017-05-24 15:43:42,2017-05-24 15:43:43,47.409291,8.546942,47.423743,8.555213
485,2017-05-24 15:43:52,2017-05-24 15:43:54,47.409291,8.546942,47.423743,8.555213
823,2017-05-24 15:43:57,2017-05-24 15:44:00,47.409291,8.546942,47.423743,8.555213
231,2017-05-24 15:44:04,2017-05-24 15:44:05,47.409291,8.546942,47.423743,8.555213
1335,2017-05-24 15:44:18,2017-05-24 15:44:19,47.409291,8.546942,47.423743,8.555213
1377,2017-05-24 15:44:19,2017-05-24 15:44:20,47.409291,8.546942,47.423743,8.555213
841,2017-05-24 15:44:28,2017-05-24 15:44:28,47.409291,8.546942,47.423743,8.555213
301,2017-05-24 15:44:30,2017-05-24 15:44:30,47.409291,8.546942,47.423743,8.555213
565,2017-05-24 15:44:37,2017-05-24 15:44:40,47.409291,8.546942,47.423743,8.555213
878,2017-05-24 15:44:48,2017-05-24 15:44:50,47.409291,8.546942,47.423743,8.555213
868,2017-05-24 15:45:00,2017-05-24 15:45:00,47.409291,8.546942,47.423743,8.555213
1264,2017-05-24 15:45:15,2017-05-24 15:45:15,47.409291,8.546942,47.423743,8.555213
206,2017-05-24 15:45:29,2017-05-24 15:45:29,47.409291,8.546942,47.423743,8.555213
81,2017-05-24 15:45:40,2017-05-24 15:45:42,47.409291,8.546942,47.423743,8.555213
1378,2017-05-24 15:45:45,2017-05-24 15:45:50,47.409291,8.546942,47.423743,8.555213
869,2017-05-24 15:46:11,2017-05-24 15:46:12,47.409291,8.546942,47.423743,8.555213
172,2017-05-24 15:46:14,2017-05-24 15:46:14,47.409291,8.546942,47.423743,8.555213
557,2017-05-24 15:46:24,2017-05-24 15:46:25,47.409291,8.546942,47.423743,8.555213
1385,2017-05-24 15:46:33,2017-05-24 15:46:35,47.409291,8.546942,47.423743,8.555213
330,2017-05-24 15:46:37,2017-05-24 15:46:40,47.409291,8.546942,47.423743,8.555213
860,2017-05-24 15:46:40,2017-05-24 15:46:41,47.409291,8.546942,47.423743,8.555213
1501,2017-05-24 15:46:44,2017-05-24 15:46:48,47.409291,8.546942,47.423743,8.555213
216,2017-05-24 15:46:54,2017-05-24 15:46:54,47.409291,8.546942,47.423743,8.555213
1265,2017-05-24 15:46:55,2017-05-24 15:46:59,47.409291,8.546942,47.423743,8.555213
365,2017-05-24 15:47:00,2017-05-24 15:47:02,47.409291,8.546942,47.423743,8.555213
1215,2017-05-24 15:47:11,2017-05-24 15:47:11,47.409291,8.546942,47.423743,8.555213
987,2017-05-24 15:47:23,2017-05-24 15:47:26,47.409291,8.546942,47.423743,8.555213
1294,2017-05-24 15:47:26,2017-05-24 15:47:28,47.409291,8.546942,47.423743,8.555213
191,2017-05-24 15:47:34,2017-05-24 15:47:38,47.409291,8.546942,47.423743,8.555213
380,2017-05-24 15:47:38,2017-05-24 15:47:38,47.409291,8.546942,47.423743,8.555213
1002,2017-05-24 15:47:40,2017-05-24 15:47:41,47.409291,8.546942,47.423743,8.555213
558,2017-05-24 15:47:43,2017-05-24 15:47:43,47.409291,8.546942,47.423743,8.555213
1276,2017-05-24 15:47:50,2017-05-24 15:47:50,47.409291,8.546942,47.423743,8.555213
1434,2017-05-24 15:47:51,2017-05-24 15:47:54,47.409291,8.546942,47.423743,8.555213
1477,2017-05-24 15:48:01,2017-05-24 15:48:05,47.409291,8.546942,47.423743,8.555213
904,2017-05-24 15:48:08,2017-05-24 15:48:11,47.409291,8.546942,47.423743,8.555213
1230,2017-05-24 15:48:11,2017-05-24 15:48:13,47.409291,8.546942,47.423743,8.555213
1455,2017-05-24 15:48:15,2017-05-24 15:48:15,47.409291,8.546942,47.423743,8.555213
1478,2017-05-24 15:48:20,2017-05-24 15:48:23,47.409291,8.546942,47.423743,8.555213
781,2017-05-24 15:48:24,2017-05-24 15:48:25,47.409291,8.546942,47.423743,8.555213
887,2017-05-24 15:48:33,2017-05-24 15:48:35,47.409291,8.546942,47.423743,8.555213
651,2017-05-24 15:48:44,2017-05-24 15:48:47,47.409291,8.546942,47.423743,8.555213
22,2017-05-24 15:48:50,2017-05-24 15:48:50,47.409291,8.546942,47.423743,8.555213
1336,2017-05-24 15:48:51,2017-05-24 15:48:52,47.409291,8.546942,47.423743,8.555213
1009,2017-05-24 15:48:59,2017-05-24 15:49:02,47.409291,8.546942,47.423743,8.555213
50,2017-05-24 15:49:05,2017-05-24 15:49:06,47.409291,8.546942,47.423743,8.555213
1153,2017-05-24 15:49:17,2017-05-24 15:49:18,47.409291,8.546942,47.423743,8.555213
445,2017-05-24 15:49:23,2017-05-24 15:49:24,47.409291,8.546942,47.423743,8.555213
559,2017-05-24 15:49:29,2017-05-24 15:49:32,47.409291,8.546942,47.423743,8.555213
519,2017-05-24 15:49:33,2017-05-24 15:49:34,47.409291,8.546942,47.423743,8.555213
606,2017-05-24 15:49:35,2017-05-24 15:49:36,47.409291,8.546942,47.423743,8.555213
509,2017-05-24 15:49:39,2017-05-24 15:49:39,47.409291,8.546942,47.423743,8.555213
1135,2017-05-24 15:49:43,2017-05-24 15:49:45,47.409291,8.546942,47.423743,8.555213
1394,2017-05-24 15:49:47,2017-05-24 15:49:47,47.409291,8.546942,47.423743,8.555213
405,2017-05-24 15:49:57,2017-05-24 15:49:57,47.409291,8.546942,47.423743,8.555213
1418,2017-05-24 15:49:59,2017-05-24 15:50:00,47.409291,8.546942,47.423743,8.555213
708,2017-05-24 15:50:08,2017-05-24 15:50:09,47.409291,8.546942,47.423743,8.555213
1104,2017-05-24 15:50:25,2017-05-24 15:50:29,47.409291,8.546942,47.423743,8.555213
73,2017-05-24 15:50:33,2017-05-24 15:50:33,47.409291,8.546942,47.423743,8.555213
580,2017-05-24 15:50:34,2017-05-24 15:50:34,47.409291,8.546942,47.423743,8.555213
411,2017-05-24 15:50:35,2017-05-24 15:50:38,47.409291,8.546942,47.423743,8.555213
31,2017-05-24 15:50:53,2017-05-24 15:50:58,47.409291,8.546942,47.423743,8.555213
486,2017-05-24 15:51:01,2017-05-24 15:51:02,47.409291,8.546942,47.423743,8.555213
471,2017-05-24 15:51:13,2017-05-24 15:51:14,47.409291,8.546942,47.423743,8.555213
861,2017-05-24 15:51:19,2017-05-24 15:51:19,47.409291,8.546942,47.423743,8.555213
450,2017-05-24 15:51:26,2017-05-24 15:51:26,47.409291,8.546942,47.423743,8.555213
